ADDRESS,C01,Expenses,Income
2010094018,2,191867600,61185000
2010095054,3,147291464,72125164
2010095057,3,66769820,114607500
2010095061,3,34760164,65803164
2010095062,4,96864960,66400000
2010095066,4,49715052,43287552
2010096304,2,34153576,23502776
2010096309,2,67223100,53494000
2010096311,4,71508952,69659552
2010096316,4,390929280,184635500
2010097107,2,81970816,58601176
2010097109,2,28015776,22964776
2010097113,4,52629400,40274000
2010097116,2,85328000,59764000
2010098057,2,108434120,53884400
2010098059,2,95394520,157992820
2010098061,2,29639400,67347000
2010098065,3,49800164,71378164
2010098069,4,71292552,101637552
2010099055,3,39988444,46701164
2010099058,3,106837564,48263964
2010099061,3,57972364,22439164
2010099064,4,57509452,43127552
2010099066,6,160738728,97846328
2010100005,4,205012164,57058164
2010100008,5,47090632,57762552
2010100011,2,46746176,35312776
2010100015,3,73115164,57746164
2010100017,2,30539176,32792776
2010101116,2,22356600,17610000
2010101119,4,55626352,67288352
2010101121,2,22703344,23831600
2010101125,4,55587552,26170552
2010101126,4,43197552,42747552
2010102059,2,27777576,16068776
2010102060,3,117532736,98830000
2010102063,2,18389576,26853776
2010102068,3,23156764,17043164
2010102069,3,88641764,51465164
2010103057,4,94914200,74435000
2010103061,4,213026792,157217552
2010103063,3,74477152,56917552
2010103067,3,120765000,47861000
2010103069,5,144135500,74325000
2010104104,5,60030940,52001940
2010104106,4,71556752,89545552
2010104108,2,25325200,32880000
2010104113,1,69574000,27280000
2010104114,4,51872612,94857552
2010105060,3,75874444,65633164
2010105063,3,50912364,76179564
2010105069,3,33389216,110598776
2010105073,2,16467776,14308776
2010106053,4,77917552,163427552
2010106055,2,51333400,76789600
2010106058,4,62673752,37111952
2010106064,3,87458720,84485000
2010107004,4,102899052,40337552
2010107008,2,43249600,26948800
2010107010,3,43393164,46553164
2010107015,2,54175496,43407176
2010107017,5,152093680,83283200
2010108006,3,95309904,68070164
2010108008,5,129510700,112254600
2010108010,2,112545788,39539388
2010108013,5,288674600,173415000
2010108018,2,25209600,35474000
2010109056,1,12704000,11680000
2010109059,3,52102680,63097600
2010109062,2,22910000,65276000
2010109067,2,68129576,71477776
2010109070,3,34103164,25243164
2010110194,1,34338868,10621268
2010110196,2,62200176,21399976
2010110200,3,44935444,38786964
2010110201,3,29003324,33778164
2010110205,3,44401604,74611164
2010111115,4,87267812,85817552
2010111119,5,35632340,53021940
2010111120,1,8926388,11824388
2010111125,3,102133400,87510000
2010111128,4,51258220,74089800
2010112005,3,31687164,52713164
2010112009,2,71955616,22558776
2010112012,3,87256764,107723164
2010112014,1,22529388,16279388
2010112018,2,35034000,63550000
2010113006,4,94003800,82876000
2010113008,4,35269552,30177552
2010113010,5,79751900,162399540
2010113014,5,76397180,146532700
2010113018,3,239104632,143791988
2010114163,4,144255552,120648352
2010114166,4,127821364,72170364
2010114170,6,274250400,105130400
2010114172,3,38466884,63883164
2010115108,2,20186000,19225000
2010115111,5,71711920,125883000
2010115118,6,164515128,156596328
2010115120,5,80274400,100490000
2010116107,2,32157256,27468776
2010116111,5,175587976,251163776
2010116113,2,42782028,49507668
2010116117,4,110402964,199396964
2010116120,4,164359520,144160000
2010117005,2,44182240,23920000
2010117009,1,25433388,5914388
2010117010,3,182945364,34353164
2010117013,2,47163856,42910856
2010117017,3,96419764,81656764
2010118005,3,12380964,47668164
2010118007,4,55236432,62077552
2010118010,2,41741256,28190776
2010118014,1,13888320,11755000
2010118016,4,72889272,45110272
2010119163,3,33921884,52203164
2010119166,3,33541664,41253164
2010119173,2,121642600,114716500
2010119176,3,137966080,151930000
2010120059,3,191256000,170955000
2010120063,4,246126500,160870000
2010120067,3,122279000,163415000
2010120070,3,140752200,137490000
2010121165,3,14738964,28483164
2010121167,6,174530484,125059164
2010121169,4,253648000,110854000
2010121172,3,246016320,100090500
2010122006,3,38288776,47487776
2010122007,5,169719460,65324940
2010122011,4,45041752,53165552
2010122015,5,65269384,91647704
2010122018,5,52582200,79745200
2010123202,3,59349244,38783164
2010123203,3,86332000,70430000
2010123207,5,156592020,134917040
2010123210,5,101666800,115910000
2010123214,2,34765664,24848776
2010124055,4,187530452,76997552
2010124059,5,187284940,95616940
2010124061,3,98816000,169273000
2010124063,6,145861000,61026000
2010124068,3,172602876,346603164
2010125061,5,136491540,59327940
2010125066,4,72004552,49837552
2010125068,5,72289140,73408940
2010125073,5,153720604,102738564
2010126098,1,22636800,46480800
2010126103,4,112051800,133120000
2010126107,3,128800252,122720000
2010126111,3,137255700,61571164
2010127210,2,93349000,49460000
2010127213,3,110213164,102129164
2010127216,2,79125576,68358776
2010127217,2,32536760,34030000
2010127222,5,122226040,99877500
2010128198,3,50849204,33543164
2010128200,5,73744440,115689940
2010128202,1,47993040,22240000
2010128205,4,68564252,58601152
2010128209,4,88131552,38857552
2010129204,3,69006412,108423700
2010129208,4,85857944,103625552
2010129212,4,100567480,197864600
2010129215,2,147154000,97930000
2010129218,4,77195552,78873552
2010130004,5,23753720,36446940
2010130010,3,61006400,76383000
2010130014,4,35982800,53072000
2010130017,5,83063540,103426940
2010131163,4,102630412,87827552
2010131167,3,70273800,90240000
2010131169,5,129056160,112879940
2010131174,2,72327320,45980000
2010131176,4,45971272,76906752
2010132055,4,235266152,68932552
2010132060,3,202371720,148605000
2010132061,6,503172520,229660000
2010132065,4,168623532,73662552
2010132069,4,321233480,198700500
2010133005,4,118096200,72418000
2010133009,3,34136800,65412000
2010133010,5,56756940,58771940
2010133013,6,138128000,110610000
2010133016,4,88008000,70818000
2010134057,5,46409340,58905940
2010134060,3,129754564,115938164
2010134061,4,80091824,77425552
2010134064,3,46813684,39861764
2010134067,2,49489000,70040000
2020001099,5,34873940,57737940
2020001103,4,39654552,84607552
2020001108,4,46748052,70457552
2020001111,1,14063888,21972388
2020002097,4,47096552,74207552
2020002101,1,17768388,48514388
2020002104,5,56708328,145869324
2020002107,4,63631552,131533552
2020002108,3,35911664,56959164
2020003161,4,68910000,89681400
2020003167,3,51539500,78420000
2020003171,1,22453388,27724388
2020003172,4,55746552,140437552
2020004146,7,168512842,288834710
2020004148,5,97214164,217605136
2020004152,4,59750952,116145552
2020004156,2,38824276,109798776
2020004159,3,38732164,69203164
2020005004,8,183940552,198641552
2020005008,4,54222052,50257552
2020005010,3,146115164,145433164
2020005013,3,164073164,186578164
2020005016,4,67101552,69385552
2020006145,3,32112888,75678388
2020006152,2,81913164,80693164
2020006156,4,116111448,125799508
2020007163,4,62377976,185418217
2020007166,4,81699164,237798164
2020007169,3,45191664,80723164
2020007173,3,44982164,91893164
2020007177,3,56591164,141197164
2020008004,8,175773028,196401578
2020008009,2,33220776,62478776
2020008011,2,45092776,61786776
2020008013,4,120862552,225088552
2020008018,4,60316752,71997552
2020009198,3,106856200,74244900
2020009199,1,37554388,87514388
2020009203,4,60033587,88090587
2020009207,3,19301664,46425164
2020009209,3,45840164,99359164
2020010006,4,64355378,88462352
2020010007,5,164638340,194955940
2020010012,5,106114440,220041940
2020010013,5,118430940,156015940
2020010018,3,71638552,108973552
2020011052,3,59220382,103165882
2020011055,3,41019164,58193164
2020011057,2,48208000,103800000
2020011060,5,46224588,58964388
2020011065,3,53287164,120283164
2020012060,4,137232552,147697552
2020012064,2,75871776,96648776
2020012065,2,43189676,39054776
2020012070,2,71323870,98173500
2020012071,5,96653740,102351940
2020013201,4,32319552,66063552
2020013203,3,39773276,49012776
2020013208,3,54769600,193224400
2020013209,3,86191428,115895528
2020013214,3,55340164,57717164
2020014004,4,73859480,85563680
2020014009,4,214285000,101480000
2020014012,2,58869776,43628776
2020014013,2,40689500,77570000
2020014016,3,58921164,40898164
2020015222,4,73501152,64217552
2020015224,3,60234164,94763164
2020015226,3,129136564,90943164
2020015231,3,125730164,60813164
2020015234,5,110156940,61925940
2020016110,4,45440752,103497552
2020016112,5,88681400,73270000
2020016116,2,67222776,62598776
2020016118,4,72072552,79665552
2020016120,2,61582776,35332776
2020017106,5,90411540,54746940
2020017109,3,116145764,56858164
2020017112,3,177008200,205964000
2020017117,2,143293800,87510000
2020018185,4,84027952,98977552
2020018188,5,107462540,84589940
2020018190,4,78591152,124177552
2020018193,3,81515764,86533164
2020018196,5,88313440,118301940
2020019005,3,41486164,46448164
2020019008,1,28100388,13809388
2020019010,4,96179552,50885552
2020019014,4,247396711,141954021
2020019017,3,115294000,58915000
2020020104,3,75828964,68758164
2020020112,2,53481776,52370776
2020020116,5,208315940,73214940
2020021005,3,32845164,49168164
2020021008,4,70960952,69917552
2020021011,3,85253364,102403164
2020021015,3,36884764,31168164
2020021016,3,76527564,44368664
2020022117,4,72420452,29017552
2020022121,4,43845952,57127552
2020022124,6,244309600,311180000
2020022127,5,96653300,85650000
2020022128,4,134361552,258623552
2020023006,3,88193980,69113580
2020023007,4,249452826,190422109
2020023011,4,49273552,75337552
2020023013,4,99601552,89553552
2020023018,3,79632164,130354164
2020024166,4,381790652,311491152
2020024170,7,321043016,270944716
2020024172,2,20608200,48815200
2020024175,5,205101340,192258340
2020024178,3,266217988,187133988
2020025234,1,3876388,8025388
2020025239,3,152861264,167412164
2020025242,2,55764976,59702776
2020025243,4,105640852,159595552
2020026154,3,154340864,177583164
2020026158,3,252972544,193869164
2020026160,5,260943340,313722340
2020026165,2,50372776,59048776
2020026167,3,148022144,241917164
2020027142,4,90383752,73291552
2020027146,5,128108200,98636000
2020027150,3,104404164,88001164
2020027151,4,195618600,114645160
2020027155,2,61017776,288980776
2020028190,1,31278388,27296388
2020028192,6,147445240,212536840
2020028197,2,117499963,100951949
2020028202,4,149805240,124882840
2020029006,4,97660464,54028164
2020029007,2,32510576,10154776
2020029012,3,68236000,69883080
2020029015,4,133261752,66137552
2020029018,1,31036388,21929388
2020030155,6,162190350,101218500
2020030158,1,44501388,26596388
2020030160,1,25346388,15244388
2020030164,4,65591800,59568000
2020030166,4,29275152,35545552
2020031007,4,107686552,82541552
2020031011,2,58103000,59672000
2020031013,1,48493388,41794388
2020031018,2,82037000,50946000
2020032058,5,81620940,111634940
2020032060,2,41689776,30848776
2020032063,3,73694164,104658164
2020032066,5,66226940,111972940
2020032069,3,61524564,49878164
2020033196,5,76957200,38063000
2020033200,1,26326388,34529388
2020033202,3,134415068,99323124
2020033206,5,49624500,57479000
2020033209,5,191816000,168007000
2020034139,3,217628260,162653430
2020034142,4,267119720,83110390
2020034146,2,67209500,104548000
2020034149,3,181808600,172542000
2020034151,2,39931876,440045576
2020035192,3,172710050,294247950
2020035195,4,47915651,111859160
2020035202,5,68169640,81028240
2020035204,2,166120440,92158240
2020036110,2,34799112,53065312
2020036112,2,546061036,437180014
2020036114,4,57785824,64060624
2020036118,3,106909800,81216700
2020036122,4,108085024,144300624
2020037167,3,88198064,113554164
2020037171,3,84521964,73592164
2020037173,2,37279776,28286776
2020037177,2,64555000,160870000
2020037180,5,79317240,92246940
2020038051,4,115038100,107409100
2020038054,2,78906776,58428776
2020038055,4,582039752,112629552
2020038060,4,132191200,109700000
2020039140,3,116803664,229460764
2020039144,4,195565200,392211600
2020039148,4,225851852,160984352
2020039152,6,150480340,183705000
2020040004,4,183225400,172846900
2020040007,2,116740600,184077470
2020040010,2,75011600,83124000
2020040014,3,81412388,65042388
2020041007,4,223015976,197704476
2020041012,3,161490164,75402164
2020041015,3,194258700,177020000
2020041017,5,166707852,139151392
2020042362,3,164999388,408367388
2020042366,1,5154388,13229388
2020042369,7,262118716,285885716
2020042371,3,236511864,222596164
2020042373,6,163004928,203238328
2020043006,2,62962800,93590000
2020043007,4,85336700,180890000
2020043010,4,104967800,105260000
2020043014,4,90728752,170271552
2020043016,4,160956352,156227552
2020044055,3,110363000,148960000
2020044059,4,201959000,172675640
2020044060,4,95851800,114500000
2020044065,2,88814600,106920000
2020044068,4,151693600,100339390
2020045005,4,143933952,72725552
2020045008,1,27362200,109508000
2020045012,2,74512400,66314000
2020045014,1,44947280,36050000
2020045017,2,86414856,48932776
2020046004,4,180398800,255387900
2020046012,3,65260964,99922164
2020046014,4,139379852,161801552
2020046017,4,78498052,98627552
2020047057,2,32795176,57291576
2020047062,2,49714976,53488776
2020047065,4,166009276,143882776
2020047066,6,150122200,244594260
2020047069,4,95999252,111167552
2020048113,4,155217200,165044000
2020048115,1,54492900,78050000
2020048119,4,176938340,199999940
2020048121,2,40522876,75412776
2020048126,1,5400000,18760000
2020049304,3,108851564,143231164
2020049307,3,151184752,150418000
2020049310,3,162438444,107170164
2020050361,5,104129940,193985940
2020050365,5,140464440,122135940
2020050366,6,265212228,252868328
2020052255,2,34416600,28520000
2020052257,2,45711000,51448000
2020052262,3,102299164,113630364
2020053342,4,116325452,139998152
2020053345,5,75752028,100211928
2020053346,6,175564076,344581776
2020053350,1,17360600,15602000
2020053354,2,17989200,20572800
2020054053,5,104202340,127485940
2020054057,3,73592464,91407164
2020054059,3,44419564,42121164
2020054063,2,127059776,95046776
2020054064,1,27787200,21418000
2020055111,3,32376800,54230000
2020055114,4,78495669,123574705
2020055117,4,4418600,72740000
2020055119,4,81956402,124360504
2020055124,2,55874522,90571567
2020056005,4,50750424,72610624
2020056007,3,48180160,60587413
2020056011,4,78827440,89598240
2020056014,4,110644240,99790240
2020056018,3,70709968,104647968
2020057116,6,133913905,96069000
2020057122,2,84470902,89701200
2020057124,4,68632200,55840000
2020057126,4,59166724,213256700
2020058107,4,90253300,146575105
2020058111,4,89923824,140973824
2020058113,4,204144800,183123105
